nThreads, MatrixName, NRows, NCol, NZ, k, time, err_rel, GFLOPS
14, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001821, 0.000000, 13.203546
15, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001756, 0.000000, 13.692750
16, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001647, 0.000000, 14.599031
17, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001585, 0.000000, 15.171302
18, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001561, 0.000000, 15.398664
19, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001593, 0.000000, 15.095422
20, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001769, 0.000000, 13.590526
21, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001503, 0.000000, 15.996792
22, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001551, 0.000000, 15.498057
23, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001609, 0.000000, 14.942709
24, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001566, 0.000000, 15.351889
25, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001557, 0.000000, 15.441569
26, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001504, 0.000000, 15.985922
27, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001508, 0.000000, 15.941540
28, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001509, 0.000000, 15.937704
29, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001497, 0.000000, 16.064875
30, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001500, 0.000000, 16.026556
31, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001541, 0.000000, 15.602244
32, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001488, 0.000000, 16.163017
33, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001488, 0.000000, 16.160904
34, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001486, 0.000000, 16.179707
35, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001489, 0.000000, 16.143771
36, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001542, 0.000000, 15.589953
37, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001523, 0.000000, 15.789189
38, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001543, 0.000000, 15.580027
39, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 3, 0.001544, 0.000000, 15.568411
1, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.018313, 0.000000, 1.750611
2, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.010370, 0.000000, 3.091497
3, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.006615, 0.000000, 4.846746
4, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.005024, 0.000000, 6.381760
5, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.004137, 0.000000, 7.749015
6, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.003458, 0.000000, 9.270487
7, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.002989, 0.000000, 10.724624
8, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.002641, 0.000000, 12.137406
9, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.002519, 0.000000, 12.728609
10, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.002286, 0.000000, 14.026189
11, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.002883, 0.000000, 11.119465
12, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.002699, 0.000000, 11.877255
13, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.002496, 0.000000, 12.844086
14, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.002447, 0.000000, 13.103653
15, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.002185, 0.000000, 14.672942
16, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.002010, 0.000000, 15.948545
17, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001912, 0.000000, 16.764448
18, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001821, 0.000000, 17.607905
19, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001748, 0.000000, 18.339077
20, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001677, 0.000000, 19.119399
21, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001608, 0.000000, 19.937136
22, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001653, 0.000000, 19.390649
23, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001646, 0.000000, 19.481219
24, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001637, 0.000000, 19.582706
25, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001592, 0.000000, 20.143430
26, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001588, 0.000000, 20.193700
27, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001590, 0.000000, 20.157697
28, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001574, 0.000000, 20.372812
29, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001600, 0.000000, 20.030918
30, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001566, 0.000000, 20.470016
31, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001607, 0.000000, 19.955248
32, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001554, 0.000000, 20.628064
33, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001552, 0.000000, 20.662458
34, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001556, 0.000000, 20.606385
35, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001554, 0.000000, 20.631655
36, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001551, 0.000000, 20.675484
37, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001566, 0.000000, 20.466925
38, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001570, 0.000000, 20.414208
39, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 4, 0.001549, 0.000000, 20.690809
1, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.035738, 0.000000, 1.794134
2, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.019779, 0.000000, 3.241655
3, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.012855, 0.000000, 4.987630
4, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.009678, 0.000000, 6.624956
5, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.007995, 0.000000, 8.020156
6, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.006672, 0.000000, 9.609678
7, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.005753, 0.000000, 11.144492
8, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.005040, 0.000000, 12.722650
9, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.004713, 0.000000, 13.605585
10, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.004364, 0.000000, 14.692912
11, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.003982, 0.000000, 16.100717
12, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.005109, 0.000000, 12.550083
13, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.004824, 0.000000, 13.290675
14, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.004476, 0.000000, 14.324778
15, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.004261, 0.000000, 15.048175
16, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.003926, 0.000000, 16.332048
17, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.003714, 0.000000, 17.262146
18, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.003511, 0.000000, 18.263175
19, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.003320, 0.000000, 19.314237
20, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.003182, 0.000000, 20.151584
21, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.003015, 0.000000, 21.266758
22, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002899, 0.000000, 22.114767
23, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002773, 0.000000, 23.124865
24, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002690, 0.000000, 23.834424
25, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002608, 0.000000, 24.588792
26, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002525, 0.000000, 25.397437
27, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002441, 0.000000, 26.266839
28, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002345, 0.000000, 27.338329
29, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002285, 0.000000, 28.059148
30, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002234, 0.000000, 28.696225
31, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002211, 0.000000, 29.000248
32, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002207, 0.000000, 29.045848
33, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002075, 0.000000, 30.904845
34, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002078, 0.000000, 30.854036
35, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.001969, 0.000000, 32.566656
36, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.001981, 0.000000, 32.361082
37, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.001910, 0.000000, 33.564218
38, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.001932, 0.000000, 33.195375
39, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 8, 0.002093, 0.000000, 30.635435
1, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.052859, 0.000000, 1.819491
2, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.029519, 0.000000, 3.258107
3, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.019057, 0.000000, 5.046904
4, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.014321, 0.000000, 6.715634
5, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.011568, 0.000000, 8.313932
6, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.010631, 0.000000, 9.047082
7, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.008488, 0.000000, 11.331034
8, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.007431, 0.000000, 12.943077
9, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.006628, 0.000000, 14.510463
10, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.006016, 0.000000, 15.988124
11, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.005612, 0.000000, 17.136494
12, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.005365, 0.000000, 17.926524
13, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.007017, 0.000000, 13.706429
14, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.006647, 0.000000, 14.468236
15, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.006161, 0.000000, 15.610553
16, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.005817, 0.000000, 16.532472
17, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.005478, 0.000000, 17.555502
18, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.005165, 0.000000, 18.622528
19, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.004916, 0.000000, 19.562886
20, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.004703, 0.000000, 20.451138
21, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.004457, 0.000000, 21.577080
22, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.004274, 0.000000, 22.501136
23, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.004090, 0.000000, 23.515758
24, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.003926, 0.000000, 24.500394
25, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.003802, 0.000000, 25.298280
26, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.003702, 0.000000, 25.976656
27, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.003528, 0.000000, 27.263551
28, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.003421, 0.000000, 28.113618
29, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.003276, 0.000000, 29.359757
30, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.003206, 0.000000, 30.000926
31, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.003153, 0.000000, 30.503817
32, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.003091, 0.000000, 31.111783
33, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.002893, 0.000000, 33.242428
34, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.002878, 0.000000, 33.420684
35, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.002750, 0.000000, 34.967885
36, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.002675, 0.000000, 35.950448
37, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.002580, 0.000000, 37.272954
38, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.002600, 0.000000, 36.992786
39, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 12, 0.002482, 0.000000, 38.750984
1, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.069975, 0.000000, 1.832613
2, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.038061, 0.000000, 3.369270
3, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.025048, 0.000000, 5.119577
4, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.018916, 0.000000, 6.779151
5, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.015123, 0.000000, 8.479696
6, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.013759, 0.000000, 9.320442
7, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.011166, 0.000000, 11.484984
8, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.009774, 0.000000, 13.119829
9, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.008949, 0.000000, 14.329960
10, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.007881, 0.000000, 16.272495
11, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.007679, 0.000000, 16.700515
12, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.007058, 0.000000, 18.169282
13, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.006516, 0.000000, 19.680329
14, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.008647, 0.000000, 14.829896
15, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.008214, 0.000000, 15.611603
16, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.007696, 0.000000, 16.662053
17, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.007301, 0.000000, 17.564760
18, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.007178, 0.000000, 17.863935
19, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.006556, 0.000000, 19.559509
20, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.006235, 0.000000, 20.565569
21, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.005945, 0.000000, 21.571638
22, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.005681, 0.000000, 22.573229
23, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.005418, 0.000000, 23.666614
24, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.005391, 0.000000, 23.785227
25, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.005041, 0.000000, 25.440544
26, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.004816, 0.000000, 26.629391
27, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.004656, 0.000000, 27.543811
28, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.004499, 0.000000, 28.504541
29, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.004366, 0.000000, 29.371515
30, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.004236, 0.000000, 30.276036
31, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.004175, 0.000000, 30.718608
32, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.004080, 0.000000, 31.428579
33, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.003832, 0.000000, 33.467157
34, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.003806, 0.000000, 33.689315
35, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.003689, 0.000000, 34.760276
36, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.003492, 0.000000, 36.718037
37, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.003408, 0.000000, 37.629765
38, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.003408, 0.000000, 37.626591
39, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 16, 0.003268, 0.000000, 39.237411
1, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.138043, 0.000000, 1.857923
2, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.074032, 0.000000, 3.464351
3, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.049652, 0.000000, 5.165450
4, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.037808, 0.000000, 6.783507
5, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.031306, 0.000000, 8.192347
6, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.025832, 0.000000, 9.928417
7, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.022507, 0.000000, 11.395379
8, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.019447, 0.000000, 13.188379
9, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.018560, 0.000000, 13.818745
10, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.019143, 0.000000, 13.397711
11, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.014879, 0.000000, 17.236666
12, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.013336, 0.000000, 19.231377
13, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.012211, 0.000000, 21.004031
14, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.011696, 0.000000, 21.928746
15, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.016901, 0.000000, 15.174605
16, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.015729, 0.000000, 16.305537
17, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.015098, 0.000000, 16.987453
18, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.014395, 0.000000, 17.816692
19, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.013505, 0.000000, 18.990617
20, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.012879, 0.000000, 19.914321
21, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.012263, 0.000000, 20.914452
22, ../measurements/matrix_files/cant.mtx, 62451, 62451, 4007383, 32, 0.011839, 0.000000, 21.663463
